  4  23   2  6.650E-03  9.930E-01  7.460E-06  9.160E-06   106810.10  1.110E+09  2.864E+06
  5  26   2  5.090E-03  9.950E-01  7.060E-06  1.010E-05   108424.15  1.100E+09  2.288E+06
  6  29   2  1.110E-02  9.890E-01  6.840E-06  1.070E-05   109940.87  1.080E+09  5.281E+06
  7  33   2  3.180E-01  6.820E-01  1.810E-05  7.940E-06   111351.49  9.580E+08  1.456E+08
  8  38   2  2.100E-02  9.790E-01  9.110E-06  1.080E-05   112684.79  1.060E+09  1.038E+07
  9  42   2  8.700E-03  9.910E-01  9.590E-06  1.160E-05   113902.05  1.060E+09  2.449E+07
 10  46   2  8.120E-03  9.920E-01  8.710E-06  1.070E-05   115013.56  1.060E+09  4.070E+07
 11  51   2  1.080E-02  9.890E-01  1.030E-05  1.020E-05   116012.72  1.060E+09  2.862E+08
 12  55   2  1.430E-02  9.860E-01  1.490E-05  9.820E-06   116890.92  1.070E+09  3.456E+08
 13  60   2  1.460E-02  9.850E-01  3.260E-05  8.600E-06   117636.03  1.080E+09  6.469E+08
 14  63   2  1.460E-02  9.850E-01  2.970E-04  7.350E-06   118229.77  1.120E+09  7.549E+08
 15  71   2  4.590E-02  9.400E-01  1.430E-02  2.260E-05   118643.10  1.230E+09  9.459E+08
  0  10   3  1.520E-03  9.980E-01  1.280E-05  1.220E-06    99507.90  1.180E+09  3.221E+05
  1  13   3  5.020E-03  9.950E-01  1.300E-05  3.970E-06   101511.17  1.160E+09  2.076E+06
  2  16   3  1.270E-01  8.730E-01  1.530E-05  5.790E-06   103408.25  1.130E+09  6.690E+07
  3  20   3  2.420E-02  9.760E-01  1.560E-05  7.610E-06   105221.06  1.120E+09  1.105E+07
  4  23   3  9.570E-03  9.900E-01  1.440E-05  9.120E-06   106925.25  1.110E+09  4.140E+06
  5  26   3  1.080E-02  9.890E-01  1.380E-05  1.010E-05   108532.79  1.100E+09  4.994E+06
  6  29   3  4.360E-02  9.560E-01  1.360E-05  1.050E-05   110041.38  1.070E+09  2.076E+07
  7  34   3  1.500E-01  8.500E-01  2.380E-05  9.100E-06   111468.40  1.030E+09  6.674E+07
  8  38   3  2.230E-02  9.780E-01  1.640E-05  1.080E-05   112776.24  1.060E+09  1.155E+07
  9  42   3  1.480E-02  9.850E-01  1.650E-05  1.110E-05   113986.68  1.060E+09  2.798E+07
 10  46   3  1.850E-02  9.810E-01  1.710E-05  1.060E-05   115090.84  1.060E+09  5.395E+07
 11  51   3  3.190E-02  9.680E-01  2.040E-05  1.000E-05   116082.07  1.050E+09  2.930E+08
 12  55   3  5.030E-02  9.500E-01  2.980E-05  9.300E-06   116951.87  1.050E+09  3.906E+08
 13  60   3  5.210E-02  9.480E-01  6.830E-05  8.310E-06   117688.30  1.070E+09  6.324E+08
 14  63   3  5.650E-02  9.430E-01  7.210E-04  7.340E-06   118271.73  1.090E+09  7.477E+08
  0  10   4  2.700E-03  9.970E-01  2.130E-05  1.230E-06    99691.07  1.180E+09  6.974E+05
  1  13   4  1.920E-02  9.810E-01  2.140E-05  4.010E-06   101685.21  1.160E+09  8.514E+06
  2  17   4  1.120E-01  8.880E-01  2.820E-05  5.220E-06   103589.73  1.130E+09  5.447E+07
  3  20   4  1.740E-02  9.830E-01  2.400E-05  7.690E-06   105380.51  1.120E+09  7.627E+06
  4  23   4  1.310E-02  9.870E-01  2.310E-05  9.120E-06   107076.89  1.110E+09  5.816E+06
  5  26   4  2.560E-02  9.740E-01  2.230E-05  1.010E-05   108675.23  1.090E+09  1.221E+07
  6  29   4  3.160E-01  6.840E-01  2.600E-05  8.170E-06   110163.72  9.740E+08  1.471E+08
  7  34   4  5.550E-02  9.440E-01  2.780E-05  1.020E-05   111593.74  1.060E+09  2.396E+07
  8  38   4  2.400E-02  9.760E-01  2.550E-05  1.080E-05   112896.11  1.060E+09  1.314E+07
  9  42   4  2.560E-02  9.740E-01  2.600E-05  1.080E-05   114097.39  1.050E+09  3.244E+07
 10  46   4  4.970E-02  9.500E-01  2.760E-05  1.040E-05   115191.14  1.040E+09  7.977E+07
 11  51   4  1.330E-01  8.670E-01  3.280E-05  9.220E-06   116169.95  1.000E+09  3.000E+08
 12  55   4  2.650E-01  7.350E-01  4.540E-05  7.480E-06   117026.28  9.450E+08  4.508E+08
 13  60   4  2.830E-01  7.170E-01  1.450E-04  7.020E-06   117751.64  9.550E+08  5.883E+08
 14  63   4  3.860E-01  6.130E-01  1.150E-03  5.260E-06   118320.74  9.540E+08  6.878E+08
  0  10   5  6.240E-03  9.940E-01  3.180E-05  1.270E-06    99917.61  1.180E+09  2.254E+06
  1  13   5  4.400E-01  5.590E-01  3.340E-05  3.400E-06   101886.68  1.120E+09  1.971E+08
  2  17   5  2.750E-02  9.730E-01  3.530E-05  5.860E-06   103793.33  1.140E+09  1.220E+07
  3  20   5  1.590E-02  9.840E-01  3.460E-05  7.760E-06   105577.48  1.120E+09  7.045E+06
  4  23   5  2.170E-02  9.780E-01  3.360E-05  9.150E-06   107263.39  1.100E+09  1.038E+07
  5  26   5  1.130E-01  8.870E-01  3.160E-05  9.590E-06   108846.40  1.060E+09  5.480E+07
  6  30   5  1.340E-01  8.660E-01  4.230E-05  8.980E-06   110362.90  1.040E+09  5.866E+07
  7  34   5  3.630E-02  9.640E-01  3.750E-05  1.060E-05   111750.55  1.060E+09  1.558E+07
  8  38   5  3.190E-02  9.680E-01  3.650E-05  1.080E-05   113042.98  1.060E+09  1.961E+07
  9  42   5  6.220E-02  9.380E-01  3.690E-05  1.060E-05   114231.63  1.040E+09  4.836E+07
 10  46   5  2.370E-01  7.630E-01  3.790E-05  8.800E-06   115307.28  9.490E+08  1.765E+08
 11  52   5  3.650E-01  6.350E-01  5.820E-05  6.260E-06   116312.77  9.000E+08  3.501E+08
 12  56   5  2.090E-01  7.910E-01  8.200E-05  7.350E-06   117151.24  9.740E+08  5.269E+08
 13  60   5  1.370E-01  5.700E-01  2.870E-01  6.170E-03   117857.56  7.390E+08  4.744E+08
 14  64   5  1.240E-01  8.710E-01  5.320E-03  1.090E-05   118402.90  1.060E+09  7.950E+08
  0  10   6  8.130E-02  9.190E-01  4.280E-05  1.540E-06   100183.45  1.170E+09  3.639E+07
  1  14   6  3.240E-02  9.680E-01  4.750E-05  3.700E-06   102165.84  1.160E+09  1.241E+07
  2  17   6  1.690E-02  9.830E-01  4.760E-05  6.020E-06   104037.78  1.140E+09  6.840E+06
  3  20   6  2.000E-02  9.800E-01  4.700E-05  7.850E-06   105810.25  1.120E+09  9.408E+06
  4  23   6  6.720E-02  9.330E-01  4.430E-05  9.070E-06   107480.88  1.090E+09  3.423E+07
  5  27   6  2.690E-01  7.310E-01  5.710E-05  7.110E-06   109089.81  1.020E+09  1.244E+08
  6  30   6  5.040E-02  9.500E-01  5.140E-05  1.010E-05   110556.58  1.070E+09  2.161E+07
  7  34   6  3.750E-02  9.620E-01  4.950E-05  1.070E-05   111935.72  1.060E+09  1.664E+07
  8  38   6  6.990E-02  9.300E-01  4.800E-05  1.070E-05   113213.74  1.040E+09  3.900E+07
  9  42   6  3.200E-01  6.800E-01  4.400E-05  8.450E-06   114378.04  9.170E+08  1.577E+08
 10  47   6  2.130E-01  7.870E-01  6.610E-05  8.180E-06   115488.23  9.710E+08  2.049E+08
 11  52   6  9.910E-02  9.010E-01  8.000E-05  9.050E-06   116436.56  1.020E+09  3.029E+08
 12  56   6  7.600E-02  9.240E-01  1.250E-04  8.680E-06   117264.55  1.040E+09  5.699E+08
 13  60   6  7.250E-02  9.270E-01  3.570E-04  8.610E-06   117953.66  1.060E+09  6.890E+08
 14  64   6  6.200E-02  9.140E-01  2.360E-02  2.880E-05   118477.45  1.090E+09  7.695E+08
  0  11   7  2.100E-02  9.790E-01  6.050E-05  1.200E-06   100499.82  1.170E+09  8.295E+06
  1  14   7  1.390E-02  9.860E-01  6.180E-05  3.890E-06   102460.33  1.150E+09  4.807E+06
  2  17   7  1.730E-02  9.830E-01  6.200E-05  6.150E-06   104319.09  1.130E+09  7.176E+06
  3  20   7  4.980E-02  9.500E-01  5.960E-05  7.930E-06   106075.28  1.110E+09  2.542E+07
  4  24   7  3.980E-01  6.020E-01  6.770E-05  5.540E-06   107775.64  1.010E+09  1.919E+08
  5  27   7  6.150E-02  9.380E-01  6.680E-05  9.390E-06   109319.00  1.080E+09  2.711E+07
  6  30   7  4.130E-02  9.590E-01  6.450E-05  1.040E-05   110781.90  1.070E+09  1.830E+07
  7  34   7  7.490E-02  9.250E-01  6.140E-05  1.070E-05   112145.20  1.040E+09  3.453E+07
  8  38   7  3.820E-01  6.180E-01  5.060E-05  8.200E-06   113392.46  8.990E+08  1.807E+08
  9  43   7  1.590E-01  8.410E-01  7.700E-05  9.050E-06   114602.35  9.990E+08  8.611E+07
 10  47   7  7.600E-02  9.240E-01  8.520E-05  9.810E-06   115650.21  1.030E+09  2.101E+08
 11  52   7  6.100E-02  9.390E-01  1.080E-04  9.600E-06   116586.11  1.040E+09  3.110E+08
 12  56   7  5.950E-02  9.400E-01  1.780E-04  8.920E-06   117396.34  1.030E+09  6.829E+08
 13  60   7  6.200E-02  9.370E-01  5.680E-04  9.760E-06   118064.06  1.050E+09  7.886E+08
 14  64   7  1.030E-01  5.630E-01  3.330E-01  3.350E-04   118553.82  7.680E+08  6.858E+08
  0  11   8  7.780E-03  9.920E-01  7.750E-05  1.320E-06   100847.63  1.170E+09  2.118E+06
  1  14   8  1.280E-02  9.870E-01  7.860E-05  4.030E-06   102792.59  1.150E+09  4.600E+06
  2  17   8  3.890E-02  9.610E-01  7.690E-05  6.320E-06   104633.56  1.130E+09  1.842E+07
  3  21   8  4.420E-01  5.580E-01  7.600E-05  4.820E-06   106417.95  1.030E+09  2.122E+08
  4  24   8  6.330E-02  9.370E-01  8.370E-05  8.550E-06   108041.37  1.090E+09  2.780E+07
  5  27   8  4.230E-02  9.580E-01  8.160E-05  9.850E-06   109586.42  1.080E+09  1.890E+07
  6  30   8  7.890E-02  9.210E-01  7.690E-05  1.040E-05   111032.04  1.050E+09  3.728E+07
  7  34   8  4.470E-01  5.530E-01  5.690E-05  7.880E-06   112357.21  8.870E+08  2.067E+08
  8  39   8  1.300E-01  8.700E-01  9.080E-05  9.520E-06   113662.11  1.020E+09  6.406E+07
  9  43   8  6.980E-02  9.300E-01  9.540E-05  1.030E-05   114802.09  1.030E+09  5.758E+07
 10  47   8  6.800E-02  9.320E-01  1.070E-04  1.010E-05   115835.52  1.030E+09  2.235E+08
 11  52   8  8.530E-02  9.150E-01  1.370E-04  9.590E-06   116752.05  1.030E+09  3.574E+08
 12  56   8  1.070E-01  8.920E-01  2.380E-04  8.670E-06   117540.39  1.030E+09  6.551E+08
 13  59   8  1.480E-01  8.500E-01  9.480E-04  6.750E-05   118182.30  1.030E+09  7.550E+08
 14  66   8  2.350E-01  4.070E-01  3.580E-01  2.390E-04   118653.25  8.880E+08  8.303E+08
  0  11   9  7.230E-03  9.930E-01  9.670E-05  1.450E-06   101233.17  1.160E+09  1.868E+06
  1  14   9  2.880E-02  9.710E-01  9.590E-05  4.250E-06   103158.66  1.140E+09  1.414E+07
  2  18   9  3.690E-01  6.310E-01  8.850E-05  4.570E-06   105016.40  1.070E+09  1.808E+08
  3  21   9  5.340E-02  9.460E-01  1.020E-04  7.510E-06   106726.84  1.110E+09  2.309E+07
  4  24   9  3.980E-02  9.600E-01  1.010E-04  9.060E-06   108353.26  1.090E+09  1.755E+07
  5  27   9  8.330E-02  9.170E-01  9.420E-05  9.950E-06   109879.02  1.060E+09  4.028E+07
  6  31   9  4.790E-01  5.210E-01  9.040E-05  6.050E-06   111367.95  9.140E+08  2.166E+08
  7  35   9  1.070E-01  8.930E-01  1.070E-04  9.820E-06   112674.05  1.030E+09  4.903E+07
  8  39   9  6.840E-02  9.310E-01  1.100E-04  1.050E-05   113900.75  1.040E+09  3.983E+07
  9  43   9  8.960E-02  9.100E-01  1.130E-04  1.110E-05   115023.49  1.020E+09  9.731E+07
 10  47   9  1.810E-01  8.180E-01  1.180E-04  9.510E-06   116032.76  9.740E+08  2.601E+08
 11  52   9  3.630E-01  6.370E-01  1.290E-04  7.620E-06   116919.97  8.900E+08  5.055E+08
 12  57   9  4.890E-01  5.110E-01  2.410E-04  4.910E-06   117739.95  8.620E+08  6.560E+08
 13  60   9  2.720E-01  7.260E-01  1.650E-03  8.030E-06   118336.04  9.990E+08  8.032E+08
  0  11  10  1.730E-02  9.830E-01  1.170E-04  1.660E-06   101653.01  1.160E+09  6.740E+06
  1  15  10  1.800E-01  8.200E-01  1.120E-04  3.830E-06   103577.19  1.130E+09  8.814E+07
  2  18  10  3.670E-02  9.630E-01  1.230E-04  6.140E-06   105378.74  1.120E+09  1.501E+07
  3  21  10  3.440E-02  9.650E-01  1.220E-04  7.960E-06   107085.89  1.110E+09  1.487E+07
  4  24  10  9.100E-02  9.090E-01  1.130E-04  9.210E-06   108689.98  1.070E+09  4.440E+07
  5  28  10  3.520E-01  6.470E-01  1.110E-04  7.060E-06   110249.53  9.790E+08  1.586E+08
  6  31  10  8.600E-02  9.140E-01  1.260E-04  9.900E-06   111643.74  1.050E+09  3.654E+07
  7  35  10  6.920E-02  9.310E-01  1.260E-04  1.060E-05   112953.09  1.040E+09  3.422E+07
  8  38  10  1.330E-01  8.670E-01  1.280E-04  1.070E-05   114158.02  1.000E+09  7.080E+07
  9  42  10  4.380E-01  5.620E-01  9.100E-05  7.970E-06   115242.32  8.530E+08  2.260E+08
 10  48  10  2.480E-01  7.520E-01  1.600E-04  8.080E-06   116295.99  9.560E+08  2.954E+08
 11  52  10  1.470E-01  8.530E-01  2.400E-04  8.590E-06   117159.22  1.010E+09  4.959E+08
 12  57  10  1.130E-01  8.670E-01  1.910E-02  6.980E-04   117891.07  1.020E+09  6.967E+08
 13  60  10  1.110E-01  8.850E-01  4.070E-03  7.870E-06   118463.50  1.070E+09  8.132E+08
