 26  37   3  9.820E-01  1.790E-02  5.020E-05  6.610E-07   112605.72  6.770E+08  4.455E+08
 27  39   3  9.960E-01  3.820E-03  5.180E-05  3.540E-07   113177.62  6.560E+08  4.480E+08
 28  41   3  9.920E-01  7.980E-03  4.990E-05  4.710E-07   113725.63  6.430E+08  4.411E+08
 29  44   3  9.940E-01  6.360E-03  5.040E-05  3.370E-07   114259.60  6.310E+08  4.367E+08
 30  45   3  9.940E-01  5.410E-03  4.840E-05  3.860E-07   114770.02  6.190E+08  4.352E+08
 31  48   3  9.870E-01  1.270E-02  4.850E-05  3.550E-07   115265.93  6.140E+08  4.316E+08
 32  50   3  9.950E-01  4.560E-03  4.620E-05  3.370E-07   115736.68  6.020E+08  4.377E+08
 33  52   3  9.730E-01  2.700E-02  4.600E-05  4.150E-07   116192.28  6.090E+08  4.434E+08
 34  54   3  9.930E-01  4.370E-03  2.310E-03  3.970E-05   116619.06  5.940E+08  4.538E+08
 35  56   3  9.540E-01  4.580E-02  4.400E-05  7.440E-07   117028.28  6.190E+08  4.624E+08
 36  58   3  9.950E-01  4.540E-03  4.360E-05  2.590E-07   117402.65  6.050E+08  4.882E+08
 37  61   3  9.520E-01  4.760E-02  5.680E-05  4.850E-07   117751.83  6.420E+08  5.232E+08
 38  62   3  9.950E-01  4.720E-03  1.060E-04  2.150E-07   118055.97  6.480E+08  5.605E+08
 39  64   3  9.480E-01  5.140E-02  5.190E-04  8.360E-07   118316.70  7.230E+08  6.391E+08
 40  67   3  9.930E-01  3.450E-03  3.220E-03  2.060E-06   118508.40  8.120E+08  7.657E+08
 41  69   3  9.730E-01  6.650E-03  2.000E-02  1.120E-05   118617.74  1.010E+09  9.908E+08
 42  71   3  9.730E-01  1.690E-02  1.050E-02  7.110E-06   118655.09  1.170E+09  1.162E+09
 43  72   3  5.790E-01  2.940E-01  1.270E-01  3.440E-04   118669.26  1.050E+09  1.013E+09
 44  73   3  4.180E-01  1.970E-01  3.830E-01  1.550E-03   118672.79  8.210E+08  7.923E+08
  0   1   4  1.000E+00  1.440E-04  4.290E-06  1.390E-06    90690.44  1.860E+09  4.315E-01
  1   2   4  1.000E+00  1.920E-04  1.080E-05  1.330E-06    91825.40  1.750E+09  8.120E+01
  2   3   4  1.000E+00  2.440E-04  1.640E-05  1.270E-06    92933.82  1.650E+09  8.992E+02
  3   4   4  1.000E+00  2.990E-04  2.140E-05  1.230E-06    94016.80  1.570E+09  5.275E+04
  4   5   4  1.000E+00  3.610E-04  2.580E-05  1.190E-06    95074.92  1.490E+09  5.304E+05
  5   6   4  9.990E-01  4.340E-04  2.970E-05  1.150E-06    96108.55  1.420E+09  2.868E+06
  6   7   4  9.990E-01  5.260E-04  3.310E-05  1.120E-06    97117.95  1.350E+09  3.200E+07
  7   8   4  9.990E-01  6.680E-04  3.610E-05  1.090E-06    98103.35  1.290E+09  6.011E+07
  8   9   4  9.990E-01  1.140E-03  3.870E-05  1.070E-06    99064.92  1.240E+09  2.492E+08
  9  11   4  9.980E-01  1.840E-03  4.130E-05  1.010E-06   100003.67  1.190E+09  3.868E+08
 10  12   4  9.980E-01  1.560E-03  4.320E-05  1.020E-06   100918.16  1.140E+09  4.549E+08
 11  14   4  9.820E-01  1.770E-02  4.570E-05  8.940E-07   101812.86  1.090E+09  4.251E+08
 12  15   4  9.980E-01  1.850E-03  4.660E-05  9.670E-07   102680.02  1.050E+09  4.210E+08
 13  16   4  8.900E-01  1.100E-01  4.230E-05  1.860E-06   103520.17  1.020E+09  4.539E+08
 14  18   4  9.980E-01  2.200E-03  4.930E-05  8.950E-07   104352.95  9.740E+08  4.802E+08
 15  19   4  9.860E-01  1.420E-02  4.870E-05  1.100E-06   105154.05  9.400E+08  4.691E+08
 16  21   4  9.970E-01  3.030E-03  5.130E-05  8.210E-07   105939.58  9.060E+08  4.947E+08
 17  22   4  9.930E-01  6.940E-03  5.080E-05  9.410E-07   106698.88  8.760E+08  4.730E+08
 18  24   4  9.940E-01  5.770E-03  5.280E-05  7.500E-07   107442.70  8.480E+08  4.978E+08
 19  25   4  9.950E-01  4.840E-03  5.200E-05  8.430E-07   108160.70  8.190E+08  4.824E+08
 20  27   4  9.800E-01  2.020E-02  5.400E-05  7.360E-07   108865.76  8.000E+08  4.664E+08
 21  28   4  9.960E-01  4.080E-03  5.260E-05  7.610E-07   109542.34  7.690E+08  4.676E+08
 22  30   4  6.890E-01  3.110E-01  5.020E-05  3.200E-06   110222.67  8.570E+08  3.119E+08
 23  31   4  9.960E-01  4.070E-03  5.270E-05  6.860E-07   110846.16  7.260E+08  4.588E+08
 24  33   4  9.500E-01  4.970E-02  4.810E-05  1.400E-06   111463.21  7.210E+08  4.333E+08
 25  35   4  9.950E-01  4.980E-03  5.230E-05  6.190E-07   112074.12  6.880E+08  4.548E+08
 26  37   4  9.840E-01  1.550E-02  4.990E-05  8.600E-07   112656.27  6.740E+08  4.455E+08
 27  39   4  9.920E-01  7.760E-03  5.160E-05  5.730E-07   113227.59  6.570E+08  4.454E+08
 28  41   4  9.910E-01  9.010E-03  4.920E-05  6.930E-07   113772.93  6.420E+08  4.398E+08
 29  44   4  9.840E-01  1.580E-02  5.050E-05  5.640E-07   114307.03  6.350E+08  4.318E+08
 30  45   4  9.930E-01  6.950E-03  4.780E-05  5.970E-07   114814.21  6.180E+08  4.332E+08
 31  47   4  9.580E-01  4.200E-02  4.910E-05  7.470E-07   115311.43  6.280E+08  4.208E+08
 32  50   4  9.940E-01  6.340E-03  4.560E-05  5.260E-07   115777.61  6.020E+08  4.377E+08
 33  52   4  8.740E-01  1.260E-01  4.760E-05  1.370E-06   116236.98  6.570E+08  4.323E+08
 34  53   4  9.940E-01  6.390E-03  4.300E-05  4.650E-07   116656.34  5.960E+08  4.571E+08
 35  56   4  7.410E-01  2.590E-01  5.060E-05  2.450E-06   117071.80  7.240E+08  4.532E+08
 36  58   4  9.930E-01  6.710E-03  4.380E-05  4.100E-07   117435.44  6.070E+08  4.898E+08
 37  61   4  7.240E-01  2.760E-01  8.250E-05  2.310E-06   117789.16  7.540E+08  5.497E+08
 38  62   4  9.930E-01  6.870E-03  1.160E-04  3.350E-07   118082.41  6.530E+08  5.662E+08
 39  64   4  6.210E-01  3.780E-01  1.290E-03  3.810E-06   118345.81  8.680E+08  6.744E+08
 40  67   4  9.820E-01  5.440E-03  1.270E-02  2.040E-05   118524.22  8.220E+08  7.760E+08
 41  69   4  9.750E-01  4.780E-03  1.990E-02  6.800E-06   118625.66  1.040E+09  1.022E+09
